Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.1.2-10.0.2.4-37554-80-6,10.0.1.2,37554,10.0.2.4,80,6,16/07/2026 12:39:03 PM,3799506,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5263842194222091,3799506.0,0.0,3799506.0,3799506.0,3799506.0,3799506.0,0.0,3799506.0,3799506.0,0,0,0,0,0,0,0,0,0,64,0,0.5263842194222091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-37604-80-6,10.0.1.2,37604,10.0.2.4,80,6,16/07/2026 12:39:03 PM,3718838,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5378023995667464,3718838.0,0.0,3718838.0,3718838.0,3718838.0,3718838.0,0.0,3718838.0,3718838.0,0,0,0,0,0,0,0,0,0,64,0,0.5378023995667464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,155,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-37634-80-6,10.0.1.2,37634,10.0.2.4,80,6,16/07/2026 12:39:03 PM,3617716,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.552834993128261,3617716.0,0.0,3617716.0,3617716.0,3617716.0,3617716.0,0.0,3617716.0,3617716.0,0,0,0,0,0,0,0,0,0,64,0,0.552834993128261,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,122,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-37676-80-6,10.0.1.2,37676,10.0.2.4,80,6,16/07/2026 12:39:03 PM,3577371,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5590697749828016,3577371.0,0.0,3577371.0,3577371.0,3577371.0,3577371.0,0.0,3577371.0,3577371.0,0,0,0,0,0,0,0,0,0,64,0,0.5590697749828016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,155,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-37700-80-6,10.0.1.2,37700,10.0.2.4,80,6,16/07/2026 12:39:03 PM,3586593,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5576322710717385,3586593.0,0.0,3586593.0,3586593.0,3586593.0,3586593.0,0.0,3586593.0,3586593.0,0,0,0,0,0,0,0,0,0,64,0,0.5576322710717385,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,155,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-37746-80-6,10.0.1.2,37746,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25905715,9,13,355.0,18794.0,355.0,0.0,39.444444444444436,118.33333333333333,2896.0,0.0,1445.6923076923076,1182.3163271459534,739.1805244518439,0.849233460647583,1233605.4761904764,4963595.635388761,2.2788099E7,11.0,2.5905715E7,3238214.375,7954447.863190235,2.2833025E7,128.0,2.3573205E7,1964433.7499999998,6558417.982359038,2.2788099E7,11.0,0,0,0,0,344,424,0.3474136884467385,0.5018197722008445,0.0,2896.0,832.5652173913045,1130.7285996241117,1278547.1660079048,0,2,1,6,21,0,0,0,1.0,870.4090909090909,39.44444444444444,1445.6923076923076,0,0,0,18794,9,25956,4,177,6,9397,64240,64,1,32,61284.0,0.0,61284.0,61284.0,2.2788099E7,0.0,2.2788099E7,2.2788099E7,NeedManualLabel
10.0.1.2-10.0.2.4-37788-80-6,10.0.1.2,37788,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25844653,20,39,285.0,68056.0,285.0,0.0,14.25,63.72793735874401,2896.0,0.0,1745.0256410256413,1059.875153699953,2644.2993837061767,2.2828706580041915,445597.4655172414,2981857.2327392795,2.2753737E7,10.0,2.5844653E7,1360244.894736842,5225729.951432271,2.2933685E7,42.0,2.5812931E7,679287.6578947366,3678995.603402611,2.2753737E7,10.0,0,0,0,0,792,1256,0.7738544603404038,1.5090161976637875,0.0,2896.0,1139.0166666666664,1190.9680934926484,1418404.9997175138,0,2,1,11,58,0,0,0,1.0,1158.322033898305,14.25,1745.025641025641,0,0,0,68056,32,22700,20,285,39,68056,64240,64,1,32,61464.0,0.0,61464.0,61464.0,2.2753737E7,0.0,2.2753737E7,2.2753737E7,NeedManualLabel
10.0.1.2-10.0.2.4-37840-80-6,10.0.1.2,37840,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25783652,25,44,466.0,70022.0,466.0,0.0,18.639999999999997,93.2,4344.0,0.0,1591.4090909090905,1103.668182317321,2733.825293639551,2.676114306848386,379171.3529411765,2758243.5661176583,2.2759759E7,11.0,2.5783652E7,1074318.8333333333,4661581.861856278,2.2933577E7,16.0,2.4629154E7,572771.0232558142,3464648.91941681,2.2759759E7,11.0,0,0,0,0,1016,1416,0.9696066329160818,1.7065076739323042,0.0,4344.0,1006.9714285714288,1161.2648647609915,1348536.0861283639,0,2,1,16,68,0,0,0,1.0,1021.5652173913044,18.64,1591.409090909091,0,0,0,70022,35,38721,12,233,22,35011,64240,64,1,32,61484.0,0.0,61484.0,61484.0,2.2759759E7,0.0,2.2759759E7,2.2759759E7,NeedManualLabel
10.0.1.2-10.0.2.4-37882-80-6,10.0.1.2,37882,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25722392,19,41,335.0,68056.0,335.0,0.0,17.63157894736842,76.8542708466382,2896.0,0.0,1659.9024390243903,1100.9074394534275,2658.8118243435524,2.3325979947743587,435972.7457627119,2958820.4051892185,2.2768116E7,8.0,2.5722392E7,1429021.7777777778,5375788.850685752,2.2963035E7,88.0,2.5714461E7,642861.5250000003,3589342.2149483683,2.2768116E7,8.0,0,0,0,0,736,1320,0.7386560316785469,1.5939419630958116,0.0,2896.0,1121.1639344262292,1189.4039849202886,1414681.8393442621,0,2,1,15,59,0,0,0,2.0,1139.85,17.63157894736842,1659.9024390243903,0,0,0,68056,32,23588,19,335,41,68056,64240,64,1,32,61642.0,0.0,61642.0,61642.0,2.2768116E7,0.0,2.2768116E7,2.2768116E7,NeedManualLabel
10.0.1.2-10.0.2.4-37926-80-6,10.0.1.2,37926,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25661288,9,13,243.0,18801.0,243.0,0.0,27.0,81.0,2896.0,0.0,1446.2307692307693,1182.3042582069806,742.1295454850123,0.8573225163132887,1221966.0952380956,4953790.934318514,2.2749924E7,15.0,2.5661288E7,3207661.0,7952193.039616574,2.2811003E7,126.0,2.3510539E7,1959211.5833333335,6548040.771734168,2.2749924E7,15.0,0,0,0,0,344,424,0.35072284758270905,0.5065996687305797,0.0,2896.0,827.9999999999999,1133.2840853827508,1284332.8181818184,0,2,1,6,21,0,0,0,1.0,865.6363636363636,27.0,1446.2307692307693,0,0,0,18801,9,26868,4,121,6,9400,64240,64,1,32,61518.0,0.0,61518.0,61518.0,2.2749924E7,0.0,2.2749924E7,2.2749924E7,NeedManualLabel
10.0.1.2-10.0.2.4-42436-80-6,10.0.1.2,42436,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25600238,19,41,393.0,68056.0,393.0,0.0,20.684210526315788,90.16038341113077,2896.0,0.0,1659.90243902439,1100.9074394534275,2673.764204848408,2.3437282106517916,433902.33898305084,2955131.4053046587,2.2739216E7,11.0,2.5600238E7,1422235.4444444445,5356887.71091367,2.2881633E7,21.0,2.541623E7,635405.75,3585682.454797146,2.2739216E7,11.0,0,0,0,0,772,1320,0.742180600039734,1.6015476106120576,0.0,2896.0,1122.114754098361,1188.7880677165947,1413217.069945355,0,2,1,15,59,0,0,0,2.0,1140.8166666666666,20.68421052631579,1659.9024390243903,0,0,0,68056,32,25913,19,393,41,68056,64240,64,1,32,51251.0,0.0,51251.0,51251.0,2.2739216E7,0.0,2.2739216E7,2.2739216E7,NeedManualLabel
10.0.1.2-10.0.2.4-42478-80-6,10.0.1.2,42478,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25549407,18,37,258.0,63712.0,258.0,0.0,14.333333333333336,60.81118318204308,2896.0,0.0,1721.9459459459463,1070.4888277466187,2503.776310737858,2.1526918413409755,473137.16666666657,3090383.3680921583,2.2753781E7,9.0,2.5549407E7,1502906.294117647,5513248.781435846,2.2892126E7,97.0,2.5477852E7,707718.111111111,3780504.7122167978,2.2753781E7,9.0,0,0,0,0,740,1192,0.7045173298934101,1.4481745114475653,0.0,2896.0,1142.3214285714287,1190.53044109289,1417362.7311688312,0,2,1,11,54,0,0,0,2.0,1163.090909090909,14.333333333333334,1721.945945945946,0,0,0,63712,30,23741,18,258,37,63712,64240,64,1,32,40932.0,0.0,40932.0,40932.0,2.2753781E7,0.0,2.2753781E7,2.2753781E7,NeedManualLabel
10.0.1.2-10.0.2.4-42538-80-6,10.0.1.2,42538,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25509006,9,14,643.0,17426.0,643.0,0.0,71.44444444444443,214.33333333333334,2896.0,0.0,1244.714285714286,1113.6886340563835,708.3380669556469,0.9016423454524257,1159500.272727273,4843774.220119149,2.2770193E7,12.0,2.5509006E7,3188625.75,7990879.45649009,2.2901544E7,227.0,2.3551434E7,1811648.7692307692,6297863.133923047,2.2770193E7,12.0,0,0,0,0,344,456,0.35281656995964483,0.5488257754927809,0.0,2896.0,752.8750000000001,1034.7037514481474,1070611.8532608696,0,2,1,7,22,0,0,0,1.0,785.6086956521739,71.44444444444444,1244.7142857142858,0,0,0,17426,10,23531,4,321,7,8713,64240,64,1,32,41221.0,0.0,41221.0,41221.0,2.2770193E7,0.0,2.2770193E7,2.2770193E7,NeedManualLabel
10.0.1.2-10.0.2.4-42568-80-6,10.0.1.2,42568,10.0.2.4,80,6,16/07/2026 12:38:03 PM,63309862,12,17,395.0,23278.0,395.0,0.0,32.916666666666664,114.02667816495108,2896.0,0.0,1369.294117647059,1193.8699031252256,373.9227863109226,0.4580644955441539,2261066.4999999995,7831159.455689458,3.5684905E7,12.0,6.3309862E7,5755442.000000001,1.2000016076773707E7,3.5685097E7,145.0,5.970385E7,3731490.6250000005,1.0229356755787054E7,3.5685272E7,12.0,0,0,0,0,452,552,0.18954392919068438,0.26852056635346955,0.0,2896.0,789.1,1116.5725681745903,1246734.3,1,2,1,7,28,0,0,0,1.0,816.3103448275862,32.916666666666664,1369.2941176470588,0,0,0,23278,12,19349,3,98,4,5819,155,64,1,32,1099017.5,1496044.9088394707,2156881.0,41154.0,2.92298295E7,9128855.318242287,3.5684905E7,2.2774754E7,NeedManualLabel
10.0.1.2-10.0.2.4-42604-80-6,10.0.1.2,42604,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25427477,10,16,477.0,23274.0,477.0,0.0,47.7,150.8406443900317,2896.0,0.0,1454.625,1178.0907647545669,934.0682915572002,1.0225159185081556,1017099.0800000001,4542862.677283968,2.278726E7,10.0,2.5427477E7,2825275.2222222225,7542258.363732622,2.291144E7,188.0,2.4100012E7,1606667.4666666666,5860295.0738724135,2.278726E7,10.0,0,0,0,0,388,520,0.3932753532723675,0.6292405652357881,0.0,2896.0,879.6666666666667,1143.6778728833906,1307999.076923077,0,2,1,7,25,0,0,0,1.0,913.5,47.7,1454.625,0,0,0,23274,12,18293,5,238,8,11637,64240,64,1,32,41037.0,0.0,41037.0,41037.0,2.278726E7,0.0,2.278726E7,2.278726E7,NeedManualLabel
10.0.1.2-10.0.2.4-42658-80-6,10.0.1.2,42658,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25386668,19,44,642.0,70952.0,642.0,0.0,33.78947368421053,147.28490114490066,2896.0,0.0,1612.5454545454547,1135.2665797900333,2820.1416586060054,2.481617516721769,409462.3870967742,2886267.7722137994,2.2761191E7,10.0,2.5386668E7,1410370.4444444447,5367245.215146508,2.2911116E7,55.0,2.5324794E7,588948.6976744187,3462862.53735572,2.2761191E7,10.0,0,0,0,0,772,1416,0.7484243304398986,1.7331931862818704,0.0,2896.0,1118.6562500000002,1196.264771599432,1431049.4037698412,0,2,1,19,62,0,0,0,2.0,1136.4126984126983,33.78947368421053,1612.5454545454545,0,0,0,70952,33,28238,19,642,44,70952,64240,64,1,32,51337.0,0.0,51337.0,51337.0,2.2761191E7,0.0,2.2761191E7,2.2761191E7,NeedManualLabel
10.0.1.2-10.0.2.4-42712-80-6,10.0.1.2,42712,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25335685,10,16,647.0,23258.0,647.0,0.0,64.7,204.59936461289414,2896.0,0.0,1453.6250000000002,1178.7073074629964,943.5308340784944,1.026220526502441,1013427.4,4539071.0848830715,2.2754399E7,12.0,2.5335685E7,2815076.111111111,7538701.082551861,2.288098E7,22.0,2.3814895E7,1587659.6666666667,5856310.879179031,2.2754399E7,12.0,0,0,0,0,388,520,0.39470020250093885,0.6315203240015022,0.0,2896.0,885.3703703703704,1141.9030050466076,1303942.472934473,0,2,1,7,25,0,0,0,1.0,919.4230769230769,64.7,1453.625,0,0,0,23258,12,22791,5,323,8,11629,64240,64,1,32,40401.0,0.0,40401.0,40401.0,2.2754399E7,0.0,2.2754399E7,2.2754399E7,NeedManualLabel
10.0.1.2-10.0.2.4-42748-80-6,10.0.1.2,42748,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25295582,18,40,392.0,63712.0,392.0,0.0,21.77777777777779,92.39528607504222,2896.0,0.0,1592.8000000000002,1126.3990093235736,2534.1974736932325,2.292890513450135,443782.140350877,3008243.38551023,2.2749417E7,9.0,2.5295582E7,1487975.4117647058,5521794.023991218,2.2910569E7,68.0,2.5162332E7,645188.0000000001,3633715.2801992595,2.2749417E7,9.0,0,0,0,0,728,1288,0.7115867110707317,1.5813038023794037,0.0,2896.0,1086.5084745762715,1185.158309996825,1404600.2197545301,0,2,1,17,57,0,0,0,2.0,1105.2413793103449,21.77777777777778,1592.8,0,0,0,63712,30,26980,18,392,40,63712,64240,64,1,32,51805.0,0.0,51805.0,51805.0,2.2749417E7,0.0,2.2749417E7,2.2749417E7,NeedManualLabel
10.0.1.2-10.0.2.4-42784-80-6,10.0.1.2,42784,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25244116,13,30,341.0,52128.0,341.0,0.0,26.230769230769226,94.57638345640157,2896.0,0.0,1737.6000000000001,1165.8655982159557,2078.4645419946573,1.7033672321898694,601050.3809523811,3506649.2989843115,2.2777746E7,12.0,2.5244116E7,2103676.3333333335,6553522.6567439055,2.2910745E7,50.0,2.5235872E7,870202.4827586205,4214655.800775371,2.2777746E7,12.0,0,0,0,0,544,968,0.5149714888015884,1.188395743388281,0.0,2896.0,1192.4772727272727,1253.3103976907837,1570786.9529598306,0,2,1,11,42,0,0,0,2.0,1220.2093023255813,26.23076923076923,1737.6,0,0,0,52128,23,21561,13,341,30,52128,64240,64,1,32,40813.0,0.0,40813.0,40813.0,2.2777746E7,0.0,2.2777746E7,2.2777746E7,NeedManualLabel
10.0.1.2-10.0.2.4-42816-80-6,10.0.1.2,42816,10.0.2.4,80,6,16/07/2026 12:38:41 PM,25203688,18,39,315.0,63712.0,315.0,0.0,17.5,74.24621202458749,2896.0,0.0,1633.6410256410254,1110.7151675995797,2540.3821853373206,2.261573782376611,450065.85714285757,3039376.991883582,2.27813E7,9.0,2.5203688E7,1482569.8823529414,5528315.340306257,2.2930673E7,67.0,2.5090464E7,660275.3684210525,3686513.2444045683,2.27813E7,9.0,0,0,0,0,728,1256,0.7141811944347193,1.5473925879418917,0.0,2896.0,1103.9137931034481,1187.5200797487228,1410203.939806413,0,2,1,15,56,0,0,0,2.0,1123.280701754386,17.5,1633.6410256410256,0,0,0,63712,30,28212,18,315,39,63712,64240,64,1,32,51332.0,0.0,51332.0,51332.0,2.27813E7,0.0,2.27813E7,2.27813E7,NeedManualLabel
10.0.1.2-10.0.2.4-42872-80-6,10.0.1.2,42872,10.0.2.4,80,6,16/07/2026 12:38:42 PM,25152507,13,29,356.0,50680.0,356.0,0.0,27.38461538461539,98.7366349280908,2896.0,0.0,1747.5862068965519,1185.195508803788,2029.0621527309386,1.6698136690708405,613475.780487805,3543067.8353829784,2.2739378E7,9.0,2.5152507E7,2096042.2500000002,6546339.70746811,2.2880293E7,46.0,2.5008403E7,893157.2500000002,4282638.28530895,2.2739378E7,9.0,0,0,0,0,544,936,0.5168470880457363,1.1529665810251042,0.0,2896.0,1186.8837209302326,1267.2794484418062,1605997.2004429684,0,2,1,11,41,0,0,0,2.0,1215.142857142857,27.384615384615383,1747.5862068965516,0,0,0,50680,22,22841,13,356,29,50680,64240,64,1,32,50490.0,0.0,50490.0,50490.0,2.2739378E7,0.0,2.2739378E7,2.2739378E7,NeedManualLabel
10.0.1.2-10.0.2.4-42970-80-6,10.0.1.2,42970,10.0.2.4,80,6,16/07/2026 12:38:42 PM,25061457,17,34,527.0,57920.0,527.0,0.0,31.0,127.81627439414747,5792.0,0.0,1703.5294117647059,1308.3377433307828,2332.1469298453,2.0349974065753638,501229.1400000004,3070423.7537623565,2.1748527E7,9.0,2.5061457E7,1566341.0625000002,5398239.9448002735,2.1787799E7,42.0,2.3981527E7,726712.9393939392,3774982.514081083,2.1748527E7,9.0,0,0,0,0,608,1096,0.6783324688584547,1.3566649377169093,0.0,5792.0,1123.9807692307693,1326.5059586924046,1759618.0584464555,0,3,1,13,49,0,0,0,2.0,1146.0196078431372,31.0,1703.5294117647059,0,0,0,57920,26,26419,8,263,17,28960,64240,64,1,32,1072289.0,0.0,1072289.0,1072289.0,2.1748527E7,0.0,2.1748527E7,2.1748527E7,NeedManualLabel
10.0.1.2-10.0.2.4-43078-80-6,10.0.1.2,43078,10.0.2.4,80,6,16/07/2026 12:38:43 PM,23948752,15,33,508.0,52128.0,508.0,0.0,33.86666666666667,131.16503599155786,2896.0,0.0,1579.6363636363637,1107.7221509188862,2197.859830023711,2.0042798054779642,509547.9148936168,3173488.3053022875,2.1795934E7,9.0,2.3948752E7,1710625.1428571427,5818111.971765898,2.1919709E7,102.0,2.3876286E7,746133.9375,3842254.701285212,2.1795934E7,9.0,0,0,0,0,596,1064,0.6263374392118638,1.3779423662661003,0.0,2896.0,1074.204081632653,1166.5930627899602,1360939.3741496599,0,2,1,13,47,0,0,0,2.0,1096.5833333333333,33.86666666666667,1579.6363636363637,0,0,0,52128,25,25552,15,508,33,52128,64240,64,1,32,40697.0,0.0,40697.0,40697.0,2.1795934E7,0.0,2.1795934E7,2.1795934E7,NeedManualLabel
10.0.1.2-10.0.2.4-43126-80-6,10.0.1.2,43126,10.0.2.4,80,6,16/07/2026 12:38:43 PM,23908312,15,32,496.0,52128.0,496.0,0.0,33.06666666666667,128.06664931459193,2896.0,0.0,1629.0,1087.9444957379264,2201.0755088021274,1.9658435108258585,519745.9130434783,3210462.1667407937,2.181404E7,1.0,2.3908312E7,1707736.5714285711,5824571.51476048,2.1939789E7,96.0,2.383592E7,768900.6451612903,3906882.6765388497,2.181404E7,9.0,0,0,0,0,596,1032,0.6273968651571888,1.3384466456686697,0.0,2896.0,1096.3333333333337,1168.3904428530539,1365136.226950355,0,2,1,11,46,0,0,0,2.0,1119.659574468085,33.06666666666667,1629.0,0,0,0,52128,25,26310,15,496,32,52128,64240,64,1,32,41020.0,0.0,41020.0,41020.0,2.181404E7,0.0,2.181404E7,2.181404E7,NeedManualLabel
10.0.1.2-10.0.2.4-43180-80-6,10.0.1.2,43180,10.0.2.4,80,6,16/07/2026 12:38:43 PM,23867482,18,41,430.0,63712.0,430.0,0.0,23.888888888888893,101.3519719700718,4344.0,0.0,1553.951219512195,1184.8075360838043,2687.4221587346333,2.4719825912092444,411508.31034482754,2860088.655060331,2.1811411E7,9.0,2.3867482E7,1403969.5294117648,5290537.4454225,2.1929588E7,112.0,2.3805025E7,595125.6249999999,3441516.0039831186,2.1811411E7,9.0,0,0,0,0,728,1320,0.7541641803689221,1.7178184108403225,0.0,4344.0,1069.0333333333333,1212.7225284760923,1470695.9310734468,0,2,1,19,58,0,0,0,2.0,1087.1525423728813,23.88888888888889,1553.9512195121952,0,0,0,63712,30,32622,18,430,41,63712,64240,64,1,32,40904.0,0.0,40904.0,40904.0,2.1811411E7,0.0,2.1811411E7,2.1811411E7,NeedManualLabel
10.0.1.2-10.0.2.4-43252-80-6,10.0.1.2,43252,10.0.2.4,80,6,16/07/2026 12:38:43 PM,23785991,12,29,388.0,46336.0,388.0,0.0,32.33333333333333,112.0059522227874,2896.0,0.0,1597.7931034482758,1183.0148344472134,1964.34951984973,1.7237036707867248,594649.7749999996,3448921.3617154197,2.1855623E7,10.0,2.3785991E7,2162362.8181818184,6573978.061755041,2.1980169E7,314.0,2.3777503E7,849196.5357142857,4117982.526091203,2.1855623E7,10.0,0,0,0,0,500,936,0.5044986353522122,1.2192050354345128,0.0,2896.0,1112.4761904761908,1223.681196288881,1497395.670150987,0,2,1,13,40,0,0,0,2.0,1139.6097560975609,32.333333333333336,1597.7931034482758,0,0,0,46336,21,24630,12,388,29,46336,64240,64,1,32,40978.0,0.0,40978.0,40978.0,2.1855623E7,0.0,2.1855623E7,2.1855623E7,NeedManualLabel
10.0.1.2-10.0.2.4-43326-80-6,10.0.1.2,43326,10.0.2.4,80,6,16/07/2026 12:38:43 PM,23745177,11,25,326.0,41992.0,326.0,0.0,29.636363636363644,98.29269833235095,2896.0,0.0,1679.6800000000003,1231.5095993671073,1782.172438638802,1.5160973531593382,678433.6285714289,3687226.236679722,2.1863122E7,13.0,2.3745177E7,2374517.7,6896947.32492604,2.2000219E7,226.0,2.3611467E7,983811.125,4448323.942210323,2.1863122E7,13.0,0,0,0,0,456,808,0.4632519690209089,1.0528453841384293,0.0,2896.0,1143.7297297297296,1276.2556485596765,1628828.4804804802,0,2,1,11,35,0,0,0,2.0,1175.5,29.636363636363637,1679.68,0,0,0,41992,18,24590,11,326,25,41992,64240,64,1,32,40975.0,0.0,40975.0,40975.0,2.1863122E7,0.0,2.1863122E7,2.1863122E7,NeedManualLabel
10.0.1.2-10.0.2.4-43436-80-6,10.0.1.2,43436,10.0.2.4,80,6,16/07/2026 12:38:43 PM,23663651,11,25,300.0,41992.0,300.0,0.0,27.272727272727277,90.45340337332908,2896.0,0.0,1679.6800000000003,1231.5095993671073,1787.2136467867954,1.5213206110925148,676104.3142857143,3703550.519578649,2.1955108E7,10.0,2.3663651E7,2366365.0999999996,6928171.60727511,2.208122E7,249.0,2.3580814E7,982533.9166666664,4468135.035957229,2.1955108E7,10.0,0,0,0,0,456,808,0.4648479645004906,1.0564726465920242,0.0,2896.0,1143.0270270270269,1276.7254661499926,1630027.915915916,0,2,1,11,35,0,0,0,2.0,1174.7777777777778,27.272727272727273,1679.68,0,0,0,41992,18,26494,11,300,25,41992,64240,64,1,32,41079.0,0.0,41079.0,41079.0,2.1955108E7,0.0,2.1955108E7,2.1955108E7,NeedManualLabel
10.0.1.2-10.0.2.4-43018-80-6,10.0.1.2,43018,10.0.2.4,80,6,16/07/2026 12:38:43 PM,23989653,9,14,272.0,18807.0,272.0,0.0,30.22222222222222,90.66666666666667,2896.0,0.0,1343.3571428571431,1199.9142025189105,795.3012075664454,0.9587466729927273,1090438.7727272727,4631461.617385934,2.1779638E7,10.0,2.3989412E7,2998676.5,7619549.968256468,2.1818184E7,76.0,2.3989323E7,1845332.5384615385,6003257.671974381,2.1779638E7,10.0,0,0,0,0,344,456,0.3751617416058498,0.5835849313868775,0.0,2896.0,794.9583333333334,1120.7298661903385,1256035.4329710142,2,2,0,6,22,0,0,0,1.0,829.5217391304348,30.22222222222222,1343.357142857143,0,0,0,18807,9,28133,4,136,7,9403,64240,64,1,32,40807.0,0.0,40807.0,40807.0,2.1779638E7,0.0,2.1779638E7,2.1779638E7,NeedManualLabel
10.0.1.2-10.0.2.4-43228-80-6,10.0.1.2,43228,10.0.2.4,80,6,16/07/2026 12:38:43 PM,23826928,9,16,402.0,20342.0,402.0,0.0,44.666666666666664,134.0,2896.0,0.0,1271.375,1165.3036156584542,870.6116038122917,1.0492330358323994,992788.6666666667,4442244.160354251,2.1826158E7,16.0,2.3826649E7,2978331.125,7671933.250698874,2.1949626E7,37.0,2.3826524E7,1588434.9333333338,5604682.261497784,2.1826158E7,16.0,0,0,0,0,344,520,0.3777238928996638,0.6715091429327357,0.0,2896.0,797.8461538461539,1092.5636161728137,1193695.2553846152,2,2,0,7,24,0,0,0,1.0,829.76,44.666666666666664,1271.375,0,0,0,20342,11,21676,9,402,16,20342,64240,64,1,32,40827.0,0.0,40827.0,40827.0,2.1826158E7,0.0,2.1826158E7,2.1826158E7,NeedManualLabel
10.0.1.2-10.0.2.4-43380-80-6,10.0.1.2,43380,10.0.2.4,80,6,16/07/2026 12:38:43 PM,23704856,10,17,426.0,23304.0,426.0,0.0,42.6,134.71302832317295,2896.0,0.0,1370.8235294117646,1193.0739832096601,1001.0607109361896,1.1390071300158922,911725.230769231,4278980.506341335,2.188299E7,10.0,2.370459E7,2633843.3333333335,7267798.206478803,2.2010134E7,353.0,2.3704474E7,1481529.6250000002,5442430.203620203,2.188299E7,10.0,0,0,0,0,388,552,0.42185449259847857,0.7171526374174135,0.0,2896.0,847.4999999999999,1135.142037123304,1288547.4444444445,2,2,0,7,26,0,0,0,1.0,878.8888888888889,42.6,1370.8235294117646,0,0,0,23304,12,18813,10,426,17,23304,64240,64,1,32,41306.0,0.0,41306.0,41306.0,2.188299E7,0.0,2.188299E7,2.188299E7,NeedManualLabel
