Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.4-10.0.1.2-80-53104-6,10.0.2.4,80,10.0.1.2,53104,6,16/07/2026 10:03:42 AM,2487792,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,202.18732112652506,2.4117771903760445,497558.4,1067063.764966649,2406035.0,62.0,2487792.0,1243896.0,1759046.9121407764,2487730.0,62.0,2447370.0,1223685.0,1672095.405471829,2406035.0,41335.0,1,0,0,0,84,96,1.2058885951880223,1.2058885951880223,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53108-6,10.0.2.4,80,10.0.1.2,53108,6,16/07/2026 10:03:42 AM,2488101,3,3,492.0,10.0,492.0,0.0,164.0,284.05633244129587,10.0,0.0,3.3333333333333335,5.773502691896258,201.7602983158642,2.4114776691139146,497620.2,1067060.5692802542,2406091.0,158.0,2488101.0,1244050.5,1759129.6436341752,2487943.0,158.0,2447538.0,1223769.0,1672055.8074920825,2406091.0,41447.0,1,0,0,0,84,96,1.2057388345569573,1.2057388345569573,0.0,492.0,142.00000000000003,239.12339910598462,57180.0,1,0,1,2,5,0,0,0,1.0,165.66666666666666,164.0,3.3333333333333335,0,0,0,0,0,0,3,492,3,10,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53114-6,10.0.2.4,80,10.0.1.2,53114,6,16/07/2026 10:03:42 AM,2487675,3,3,492.0,10.0,492.0,0.0,164.0,284.05633244129587,10.0,0.0,3.3333333333333335,5.773502691896258,201.79484860361583,2.4118906207603485,497535.0,1067182.6846693119,2406226.0,41.0,2487675.0,1243837.5,1758993.8791321872,2487634.0,41.0,2447286.0,1223643.0,1672424.917231862,2406226.0,41060.0,1,0,0,0,84,96,1.2059453103801743,1.2059453103801743,0.0,492.0,142.00000000000003,239.12339910598462,57180.0,1,0,1,2,5,0,0,0,1.0,165.66666666666666,164.0,3.3333333333333335,0,0,0,0,0,0,3,492,3,10,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53126-6,10.0.2.4,80,10.0.1.2,53126,6,16/07/2026 10:03:42 AM,2477834,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,202.99987811935748,2.4214697191175842,495566.8,1061561.6359193185,2394182.0,60.0,2477834.0,1238917.0,1752008.3712408454,2477774.0,60.0,2437375.0,1218687.5,1662400.2643949802,2394182.0,43193.0,1,0,0,0,84,96,1.2107348595587921,1.2107348595587921,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53134-6,10.0.2.4,80,10.0.1.2,53134,6,16/07/2026 10:03:42 AM,2488364,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,202.14084434592368,2.4112227953788112,497672.8,1067037.5685753524,2406102.0,146.0,2488364.0,1244182.0,1759332.5832803757,2488218.0,146.0,2447684.0,1223842.0,1671968.1262512153,2406102.0,41582.0,1,0,0,0,84,96,1.2056113976894056,1.2056113976894056,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53142-6,10.0.2.4,80,10.0.1.2,53142,6,16/07/2026 10:03:42 AM,2478142,3,3,492.0,10.0,492.0,0.0,164.0,284.05633244129587,10.0,0.0,3.3333333333333335,5.773502691896258,202.57111981476444,2.421168762726268,495628.4,1061519.1973336139,2394167.0,71.0,2478142.0,1239071.0,1752210.6037802647,2478071.0,71.0,2437529.0,1218764.5,1662270.1567472417,2394167.0,43362.0,1,0,0,0,84,96,1.210584381363134,1.210584381363134,0.0,492.0,142.00000000000003,239.12339910598462,57180.0,1,0,1,2,5,0,0,0,1.0,165.66666666666666,164.0,3.3333333333333335,0,0,0,0,0,0,3,492,3,10,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53146-6,10.0.2.4,80,10.0.1.2,53146,6,16/07/2026 10:03:42 AM,2488189,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,202.1550613719456,2.4113923821703254,497637.8,1067106.7543356193,2406191.0,36.0,2488189.0,1244094.5,1759364.403085529,2488153.0,36.0,2447644.0,1223822.0,1672122.275529514,2406191.0,41453.0,1,0,0,0,84,96,1.2056961910851627,1.2056961910851627,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53156-6,10.0.2.4,80,10.0.1.2,53156,6,16/07/2026 10:03:42 AM,2488109,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,202.16156124992915,2.411469915506113,497621.8,1067152.7116761217,2406257.0,53.0,2488109.0,1244054.5,1759283.792912474,2488056.0,53.0,2447671.0,1223835.5,1672196.5217415385,2406257.0,41414.0,1,0,0,0,84,96,1.2057349577530565,1.2057349577530565,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53174-6,10.0.2.4,80,10.0.1.2,53174,6,16/07/2026 10:03:42 AM,2487836,3,3,492.0,10.0,492.0,0.0,164.0,284.05633244129587,10.0,0.0,3.3333333333333335,5.773502691896258,201.7817894748689,2.411734535556202,497567.2,1067356.6480294673,2406570.0,20.0,2487836.0,1243918.0,1758929.5324150994,2487669.0,167.0,2447530.0,1223765.0,1672738.8726427087,2406570.0,40960.0,1,0,0,0,84,96,1.205867267778101,1.205867267778101,0.0,492.0,142.00000000000003,239.12339910598462,57180.0,1,0,1,2,5,0,0,0,1.0,165.66666666666666,164.0,3.3333333333333335,0,0,0,0,0,0,3,492,3,10,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53186-6,10.0.2.4,80,10.0.1.2,53186,6,16/07/2026 10:03:42 AM,2477275,3,3,492.0,10.0,492.0,0.0,164.0,284.05633244129587,10.0,0.0,3.3333333333333335,5.773502691896258,202.642015924756,2.4220161265907096,495455.0,1057237.0968276227,2386416.0,199.0,2477275.0,1238637.5,1738291.2067926077,2467795.0,9480.0,2436947.0,1218473.5,1651720.1235719386,2386416.0,50531.0,1,0,0,0,84,96,1.2110080632953548,1.2110080632953548,0.0,492.0,142.00000000000003,239.12339910598462,57180.0,1,0,1,2,5,0,0,0,1.0,165.66666666666666,164.0,3.3333333333333335,0,0,0,0,0,0,3,492,3,10,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53204-6,10.0.2.4,80,10.0.1.2,53204,6,16/07/2026 10:03:42 AM,2467774,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,203.8274169352623,2.431340957478278,493554.8,1058349.4645565802,2386443.0,24.0,2467774.0,1233887.0,1744945.7887103541,2467750.0,24.0,2427350.0,1213675.0,1658544.41111717,2386443.0,40907.0,1,0,0,0,84,96,1.215670478739139,1.215670478739139,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53220-6,10.0.2.4,80,10.0.1.2,53220,6,16/07/2026 10:03:42 AM,2467839,3,3,492.0,10.0,492.0,0.0,164.0,284.05633244129587,10.0,0.0,3.3333333333333335,5.773502691896258,203.41683553910931,2.431276918794135,493567.8,1058382.2536426524,2386515.0,121.0,2467839.0,1233919.5,1744854.571935581,2467718.0,121.0,2427421.0,1213710.5,1658596.0299121966,2386515.0,40906.0,1,0,0,0,84,96,1.2156384593970675,1.2156384593970675,0.0,492.0,142.00000000000003,239.12339910598462,57180.0,1,0,1,2,5,0,0,0,1.0,165.66666666666666,164.0,3.3333333333333335,0,0,0,0,0,0,3,492,3,10,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53236-6,10.0.2.4,80,10.0.1.2,53236,6,16/07/2026 10:03:42 AM,2467732,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,203.83088601193325,2.4313823381145117,493546.4,1058465.8145721098,2386645.0,23.0,2467732.0,1233866.0,1744917.5044391067,2467709.0,23.0,2427313.0,1213656.5,1658856.2452076732,2386645.0,40668.0,1,0,0,0,84,96,1.2156911690572558,1.2156911690572558,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53172-6,10.0.2.4,80,10.0.1.2,53172,6,16/07/2026 10:03:42 AM,2750895,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,182.84958168159818,2.1811083301979903,550179.0,1189784.975797938,2678271.0,84.0,2750895.0,1375447.5,1945057.7148929283,2750811.0,84.0,2720893.0,1360446.5,1863685.2807275427,2678271.0,42622.0,1,0,0,0,84,96,1.0905541650989952,1.0905541650989952,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53180-6,10.0.2.4,80,10.0.1.2,53180,6,16/07/2026 10:03:42 AM,2751511,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,182.80864586767055,2.1806200302306626,550302.2,1189678.5081792895,2678198.0,109.0,2751511.0,1375755.5,1945457.93733108,2751402.0,109.0,2721447.0,1360723.5,1863190.3059807122,2678198.0,43249.0,1,0,0,0,84,96,1.0903100151153313,1.0903100151153313,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53192-6,10.0.2.4,80,10.0.1.2,53192,6,16/07/2026 10:03:42 AM,2761850,3,3,492.0,10.0,492.0,0.0,164.0,284.05633244129587,10.0,0.0,3.3333333333333335,5.773502691896258,181.76222459583252,2.172456867679273,552370.0,1195183.3439815836,2690131.0,134.0,2761850.0,1380925.0,1952733.3590027082,2761716.0,134.0,2731640.0,1365820.0,1872858.576999876,2690131.0,41509.0,1,0,0,0,84,96,1.0862284338396364,1.0862284338396364,0.0,492.0,142.00000000000003,239.12339910598462,57180.0,1,0,1,2,5,0,0,0,1.0,165.66666666666666,164.0,3.3333333333333335,0,0,0,0,0,0,3,492,3,10,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53208-6,10.0.2.4,80,10.0.1.2,53208,6,16/07/2026 10:03:42 AM,2751356,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,182.81894454952396,2.1807428773303057,550271.2,1189744.7753084272,2678288.0,52.0,2751356.0,1375678.0,1945180.0443660736,2751128.0,228.0,2721269.0,1360634.5,1863443.450208377,2678288.0,42981.0,1,0,0,0,84,96,1.0903714386651528,1.0903714386651528,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.4-10.0.1.2-80-53232-6,10.0.2.4,80,10.0.1.2,53232,6,16/07/2026 10:03:42 AM,2750827,3,3,492.0,11.0,492.0,0.0,164.0,284.05633244129587,11.0,0.0,3.6666666666666665,6.350852961085883,182.85410169378153,2.1811622468443126,550165.4,1185234.1720695114,2670176.0,183.0,2750827.0,1375413.5,1931817.8475219915,2741415.0,9412.0,2720831.0,1360415.5,1852281.0625605662,2670176.0,50655.0,1,0,0,0,84,96,1.0905811234221563,1.0905811234221563,0.0,492.0,142.14285714285714,239.03167751815417,57136.14285714285,1,0,1,2,5,0,0,0,1.0,165.83333333333334,164.0,3.6666666666666665,0,0,0,0,0,0,3,492,3,11,64,126,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39336-80-6,10.0.1.2,39336,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4201271,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,119.72567349261688,0.9520928309552037,1400423.6666666665,2396681.985975055,4167807.0,99.0,0,0,0,0,0,4167906.0,2083953.0,2947014.5888054236,4167807.0,99.0,1,0,0,0,32,96,0.23802320773880092,0.7140696232164028,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39352-80-6,10.0.1.2,39352,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4251592,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,118.30862415772728,0.9408240489680102,1417197.3333333335,2425704.8855805467,4218094.0,88.0,0,0,0,0,0,4218182.0,2109091.0,2982580.6456855447,4218094.0,88.0,1,0,0,0,32,96,0.23520601224200255,0.7056180367260076,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39356-80-6,10.0.1.2,39356,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4302167,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,116.917823041272,0.9297640003282067,1434055.6666666665,2454755.4553206176,4268498.0,196.0,0,0,0,0,0,4268694.0,2134347.0,3018145.288352103,4268498.0,196.0,1,0,0,0,32,96,0.23244100008205168,0.697323000246155,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39372-80-6,10.0.1.2,39372,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4352391,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,115.56866099576072,0.9190350775010793,1450797.0,2483861.304314514,4318848.0,51.0,0,0,0,0,0,4318899.0,2159449.5,3053850.645268118,4318848.0,51.0,1,0,0,0,32,96,0.22975876937526982,0.6892763081258095,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39384-80-6,10.0.1.2,39384,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4413521,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,113.96796344687155,0.9063058723409269,1471173.6666666665,2519020.24805525,4379824.0,177.0,0,0,0,0,0,4380001.0,2190000.5,3096878.0929033193,4379824.0,177.0,1,0,0,0,32,96,0.2265764680852317,0.6797294042556952,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39394-80-6,10.0.1.2,39394,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4463603,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,112.68923333907608,0.896137044445933,1487867.6666666665,2548348.7381554223,4430386.0,156.0,0,0,0,0,0,4430542.0,2215271.0,3132645.6752160783,4430386.0,156.0,1,0,0,0,32,96,0.22403426111148325,0.6721027833344497,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39396-80-6,10.0.1.2,39396,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4513856,1,3,10.0,492.0,10.0,10.0,10.0,0.0,492.0,0.0,164.0,284.05633244129587,111.21311800819522,0.8861603028541452,1504618.6666666665,2577446.8093802314,4480737.0,73.0,0,0,0,0,0,4480810.0,2240405.0,3168307.8986184406,4480737.0,73.0,1,0,0,0,32,96,0.2215400757135363,0.6646202271406089,0.0,492.0,102.4,217.8504073900253,47458.799999999996,1,0,0,2,4,0,0,0,3.0,128.0,10.0,164.0,0,0,0,0,0,0,1,10,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39410-80-6,10.0.1.2,39410,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4553690,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,110.45986880969062,0.878408499480641,1517896.6666666665,2600863.914554611,4521057.0,65.0,0,0,0,0,0,4521122.0,2260561.0,3196824.1008901317,4521057.0,65.0,1,0,0,0,32,96,0.21960212487016026,0.6588063746104807,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39418-80-6,10.0.1.2,39418,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4594161,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,109.48680292223108,0.8706704009720165,1531387.0,2624209.4715254726,4561505.0,79.0,0,0,0,0,0,4561584.0,2280792.0,3225415.2564806286,4561505.0,79.0,1,0,0,0,32,96,0.21766760024300413,0.6530028007290124,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39430-80-6,10.0.1.2,39430,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4634377,1,3,10.0,492.0,10.0,10.0,10.0,0.0,492.0,0.0,164.0,284.05633244129587,108.32092425799628,0.8631149343266636,1544792.3333333335,2647510.5180484806,4601817.0,91.0,0,0,0,0,0,4601908.0,2300954.0,3253911.659762447,4601817.0,91.0,1,0,0,0,32,96,0.2157787335816659,0.6473362007449976,0.0,492.0,102.4,217.8504073900253,47458.799999999996,1,0,0,2,4,0,0,0,3.0,128.0,10.0,164.0,0,0,0,0,0,0,1,10,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39446-80-6,10.0.1.2,39446,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4674651,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,107.60161560723999,0.8556788517474353,1558217.0,2670790.0284140646,4642123.0,71.0,0,0,0,0,0,4642194.0,2321097.0,3282426.4478205754,4642123.0,71.0,1,0,0,0,32,96,0.21391971293685882,0.6417591388105764,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39462-80-6,10.0.1.2,39462,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4725716,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,106.43889730148828,0.8464325829144197,1575238.6666666665,2700198.1682099435,4693103.0,131.0,0,0,0,0,0,4693234.0,2346617.0,3318432.3251185943,4693103.0,131.0,1,0,0,0,32,96,0.21160814572860492,0.6348244371858148,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39472-80-6,10.0.1.2,39472,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4767600,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,105.50381743434852,0.8389965601141035,1589200.0,2724413.8563623186,4735027.0,155.0,0,0,0,0,0,4735182.0,2367591.0,3348060.0992503106,4735027.0,155.0,1,0,0,0,32,96,0.20974914002852588,0.6292474200855777,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39476-80-6,10.0.1.2,39476,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4807899,1,3,10.0,492.0,10.0,10.0,10.0,0.0,492.0,0.0,164.0,284.05633244129587,104.41151114031305,0.8319642321937295,1602633.0,2747714.936577119,4775366.0,100.0,0,0,0,0,0,4775466.0,2387733.0,3376622.97056956,4775366.0,100.0,1,0,0,0,32,96,0.20799105804843238,0.6239731741452972,0.0,492.0,102.4,217.8504073900253,47458.799999999996,1,0,0,2,4,0,0,0,3.0,128.0,10.0,164.0,0,0,0,0,0,0,1,10,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39480-80-6,10.0.1.2,39480,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4848514,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,103.74312624445346,0.8249950397173237,1616171.3333333335,2771055.0523844403,4815856.0,216.0,0,0,0,0,0,4816072.0,2408036.0,3405171.6997531857,4815856.0,216.0,1,0,0,0,32,96,0.20624875992933092,0.6187462797879928,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39486-80-6,10.0.1.2,39486,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4899367,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,102.66632403737054,0.8164320002971813,1633122.3333333335,2800271.2464138777,4866544.0,371.0,0,0,0,0,0,4866915.0,2433457.5,3440903.9267268856,4866544.0,371.0,1,0,0,0,32,96,0.20410800007429533,0.6123240002228859,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39490-80-6,10.0.1.2,39490,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4929532,1,3,10.0,492.0,10.0,10.0,10.0,0.0,492.0,0.0,164.0,284.05633244129587,101.83522492601732,0.8114360551873889,1643177.3333333335,2817898.794580872,4896953.0,117.0,0,0,0,0,0,4897070.0,2448535.0,3462585.941958409,4896953.0,117.0,1,0,0,0,32,96,0.20285901379684723,0.6085770413905417,0.0,492.0,102.4,217.8504073900253,47458.799999999996,1,0,0,2,4,0,0,0,3.0,128.0,10.0,164.0,0,0,0,0,0,0,1,10,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.1.2-10.0.2.4-39504-80-6,10.0.1.2,39504,10.0.2.4,80,6,16/07/2026 10:03:46 AM,4979943,1,3,11.0,492.0,11.0,11.0,11.0,0.0,492.0,0.0,164.0,284.05633244129587,101.0051721475527,0.8032220449109558,1659981.0,2847033.84766093,4947400.0,179.0,0,0,0,0,0,4947579.0,2473789.5,3498213.5171284927,4947400.0,179.0,1,0,0,0,32,96,0.20080551122773896,0.6024165336832169,0.0,492.0,102.8,217.63892115152564,47366.7,1,0,0,2,4,0,0,0,3.0,128.5,11.0,164.0,0,0,0,0,0,0,1,11,3,492,126,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
